name,slug,address,latitude,longitude,parking_type,total_spaces,is_24h,open_time,close_time,fee_type,amount_yen,duration_minutes,fee_notes,restriction_name,max_length_mm,max_width_mm,max_height_mm,max_weight_kg,spaces_count,restriction_notes,source_url
神田神保町第２０,repark-rep0028297,東京都千代田区神田神保町２丁目２１,35.694891912618,139.75683240091,self_propelled,3,TRUE,,,hourly,330,12,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028297&st=4&pref=13
西神田３丁目,repark-rep0011698,東京都千代田区西神田３丁目１ー３,35.697288822932,139.75366588652,self_propelled,3,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0011698&st=4&pref=13
神田神保町２丁目,repark-rep0028574,東京都千代田区神田神保町２丁目３４ー３,35.697336068552,139.75530741501,self_propelled,1,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,1,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028574&st=4&pref=13
九段北１丁目第４,repark-rep0023263,東京都千代田区九段北１丁目７ー６,35.697227681211,139.75153273349,self_propelled,4,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0023263&st=4&pref=13
九段北１丁目第５,repark-rep0028478,東京都千代田区九段北１丁目１０ー６,35.697419319533,139.7511216478,self_propelled,5,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028478&st=4&pref=13
神田神保町第１９,repark-rep0024715,東京都千代田区神田神保町１丁目１６ー４,35.696497329037,139.75872939144,self_propelled,7,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024715&st=4&pref=13
神田神保町第９,repark-rep0007891,東京都千代田区神田神保町１丁目４０,35.697577755645,139.75793774044,self_propelled,5,TRUE,,,hourly,330,20,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0007891&st=4&pref=13
神保町三井ビルディング駐車場,repark-rep0002437,東京都千代田区神田神保町１丁目１０５,35.693892074046,139.7599516319,self_propelled,38,FALSE,,,hourly,300,20,,一般,5300,1950,2100,2200,38,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0002437&st=4&pref=13
神田神保町第１１,repark-rep0012320,東京都千代田区神田神保町１丁目３９,35.694653113104,139.76049321888,self_propelled,14,TRUE,,,hourly,330,10,,ハイルーフ,5000,1900,2000,2000,14,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012320&st=4&pref=13
飯田橋１丁目第３,repark-rep0014353,東京都千代田区飯田橋１丁目１２ー１１,35.698591379228,139.74894955122,self_propelled,3,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0014353&st=4&pref=13
神田錦町第２,repark-rep0002540,東京都千代田区神田錦町３丁目１２－５,35.693392159829,139.76180150129,self_propelled,8,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0002540&st=4&pref=13
水道橋駅前第２,repark-rep0026558,東京都千代田区神田三崎町２丁目９ー２,35.70079958248,139.75504338846,self_propelled,26,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,26,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026558&st=4&pref=13
九段南２丁目第２,repark-rep0013240,東京都千代田区九段南２丁目７ー１,35.692583612579,139.74464185261,self_propelled,1,TRUE,,,hourly,440,20,,ハイルーフ,4800,1900,2000,2000,1,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013240&st=4&pref=13
神田駿河台２丁目第２,repark-rep0028342,東京都千代田区神田駿河台２丁目９ー１７,35.700185833503,139.75930139609,self_propelled,1,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,1,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028342&st=4&pref=13
千代田区富士見２丁目第２,repark-rep0011877,東京都千代田区富士見２丁目１１ー５,35.698769066922,139.74492487729,self_propelled,3,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0011877&st=4&pref=13
神田小川町２丁目第２,repark-rep0013404,東京都千代田区神田小川町２丁目４ー２０レジディア新御茶ノ水,35.694825378683,139.76404291615,self_propelled,3,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013404&st=4&pref=13
三番町第１０,repark-rep0020348,,35.691830883731,139.74278926313,self_propelled,2,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0020348&st=4&pref=13
神田小川町２丁目,repark-rep0011061,東京都千代田区神田小川町２丁目１０,35.695336443072,139.76450396532,self_propelled,1,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,1,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0011061&st=4&pref=13
九段南３丁目第２,repark-rep0009381,東京都千代田区九段南３丁目５ー５,35.69218361786,139.74249482734,self_propelled,2,TRUE,,,hourly,440,20,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009381&st=4&pref=13
一番町第２,repark-rep0009538,,35.688286846334,139.74442262467,self_propelled,2,TRUE,,,hourly,400,15,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009538&st=4&pref=13
東京逓信病院管理棟駐車場,repark-rep0014118,東京都千代田区富士見２丁目１４ー２３東京逓信病院管理棟,35.697505276644,139.74278066956,self_propelled,10,FALSE,,,hourly,400,20,,ハイルーフ,5000,1900,2000,2000,10,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0014118&st=4&pref=13
飯田橋グラン・ブルーム時間貸駐車場,repark-rep0016083,東京都千代田区富士見２丁目１０ー２飯田橋グラン・ブルーム,35.698980129808,139.74340554975,self_propelled,46,FALSE,,,hourly,400,20,,一般,5000,2300,2100,2000,46,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0016083&st=4&pref=13
ＯｔｅｍａｃｈｉＯｎｅ駐車場,repark-rep0024464,東京都千代田区大手町１丁目２ー１,35.6881288583,139.76320440514,self_propelled,99,FALSE,,,hourly,400,30,,一般,5300,2050,2050,2500,99,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024464&st=4&pref=13
神田美土代町第２,repark-rep0026160,,35.69257286922,139.76562344361,self_propelled,8,TRUE,,,hourly,400,12,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026160&st=4&pref=13
東京逓信病院診療棟駐車場,repark-rep0014119,東京都千代田区富士見２丁目１６ー２３東京逓信病院診療棟,35.697366389886,139.74205851393,self_propelled,99,TRUE,,,hourly,400,20,,ハイルーフ,5000,1900,2000,2000,99,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0014119&st=4&pref=13
内神田１丁目第４,repark-rep0027197,東京都千代田区内神田１丁目１３ー１,35.690970256234,139.76525688184,self_propelled,7,TRUE,,,hourly,330,12,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027197&st=4&pref=13
神田小川町１丁目第４,repark-rep0019321,東京都千代田区神田小川町１丁目１１ー９,35.694567116001,139.76648716905,self_propelled,2,TRUE,,,hourly,400,15,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0019321&st=4&pref=13
神田小川町１丁目第３,repark-rep0019065,東京都千代田区神田小川町１丁目１１,35.694533788089,139.76663160359,self_propelled,2,TRUE,,,hourly,400,15,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0019065&st=4&pref=13
神田小川町１丁目,repark-rep0007034,東京都千代田区神田小川町１丁目１１,35.694292152398,139.76688714849,self_propelled,6,TRUE,,,hourly,330,10,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0007034&st=4&pref=13
一番町第３,repark-rep0016386,,35.687217456509,139.74097573718,self_propelled,1,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,1,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0016386&st=4&pref=13
神田司町第２,repark-rep0022904,東京都千代田区神田司町２丁目１０ー６,35.69443938611,139.76845923315,self_propelled,6,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0022904&st=4&pref=13
神田淡路町２丁目第３,repark-rep0019476,東京都千代田区神田淡路町２丁目１０,35.69703633024,139.76845355904,self_propelled,2,TRUE,,,hourly,330,10,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0019476&st=4&pref=13
神田多町,repark-rep0022796,東京都千代田区神田多町２丁目６,35.694344971294,139.769609142,self_propelled,3,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0022796&st=4&pref=13
神田鍛冶町３丁目,repark-rep0018313,東京都千代田区神田鍛冶町３丁目７ー３３,35.693600620399,139.77038133514,self_propelled,1,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,1,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0018313&st=4&pref=13
四番町第５,repark-rep0023946,,35.688881101872,139.73721486191,self_propelled,17,TRUE,,,hourly,300,15,,ハイルーフ,5000,1900,2000,2000,17,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0023946&st=4&pref=13
神田須田町１丁目第６,repark-rep0027106,東京都千代田区神田須田町１丁目１６ー６,35.695397658481,139.77085621296,self_propelled,3,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027106&st=4&pref=13
麹町２丁目,repark-rep0012305,東京都千代田区麹町２丁目５,35.68348729988,139.74099813008,self_propelled,4,TRUE,,,hourly,550,10,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012305&st=4&pref=13
四番町第４,repark-rep0023361,,35.687692338617,139.73713436833,self_propelled,14,TRUE,,,hourly,400,15,,ハイルーフ,5000,1900,2000,2000,14,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0023361&st=4&pref=13
神田須田町２丁目第４,repark-rep0012941,東京都千代田区神田須田町２丁目１,35.696305903388,139.77131724385,self_propelled,3,TRUE,,,hourly,330,12,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012941&st=4&pref=13
神田駅前第２,repark-rep0005719,東京都千代田区鍛冶町２丁目１－９,35.691112015631,139.77141469692,self_propelled,3,TRUE,,,hourly,400,12,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0005719&st=4&pref=13
五番町第３,repark-rep0026777,,35.690497564408,139.7354649328,self_propelled,1,TRUE,,,hourly,400,15,,ハイルーフ,5000,1900,2000,2000,1,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026777&st=4&pref=13
四番町第７,repark-rep0026582,,35.687367361102,139.73643166365,self_propelled,4,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026582&st=4&pref=13
四番町第３,repark-rep0022326,,35.687708986535,139.73620111107,self_propelled,5,TRUE,,,hourly,300,12,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0022326&st=4&pref=13
麹町３丁目,repark-rep0010671,東京都千代田区麹町３丁目４,35.684862101596,139.73806497637,self_propelled,6,TRUE,,,hourly,440,20,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010671&st=4&pref=13
平河町１丁目,repark-rep0000717,東京都千代田区平河町１丁目６,35.682584606547,139.74031767215,self_propelled,6,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0000717&st=4&pref=13
五番町,repark-rep0006373,,35.690242022137,139.734628903,self_propelled,2,TRUE,,,hourly,330,10,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0006373&st=4&pref=13
千代田区鍛冶町１丁目第５,repark-rep0026568,東京都千代田区鍛冶町１丁目９ー２０,35.690392668611,139.77256185677,self_propelled,3,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026568&st=4&pref=13
サピアタワー駐車場,repark-rep0004713,東京都千代田区丸の内１丁目７－１２,35.683882187175,139.76873747417,self_propelled,49,TRUE,,,hourly,400,30,,普通車,4700,1800,1500,2000,49,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0004713&st=4&pref=13
外神田３丁目第２,repark-rep0009274,東京都千代田区外神田３丁目６ー１３,35.702405229017,139.77005873351,self_propelled,3,TRUE,,,hourly,440,20,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009274&st=4&pref=13
外神田３丁目第３,repark-rep0010685,東京都千代田区外神田３丁目９－３,35.701905291321,139.77056427055,self_propelled,4,TRUE,,,hourly,400,15,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010685&st=4&pref=13
平河町２丁目第８,repark-rep0023455,東京都千代田区平河町２丁目１１ー５,35.680929249177,139.74149542857,self_propelled,4,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0023455&st=4&pref=13
神田須田町２丁目第５,repark-rep0018571,東京都千代田区神田須田町２丁目７ー３,35.696125404149,139.77346151808,self_propelled,3,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0018571&st=4&pref=13
神田紺屋町第３,repark-rep0025077,,35.691467569745,139.77348395269,self_propelled,4,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025077&st=4&pref=13
平河町２丁目第９,repark-rep0027230,東京都千代田区平河町２丁目１０ー４,35.680926462306,139.74097047229,self_propelled,3,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027230&st=4&pref=13
千代田区鍛冶町１丁目第３,repark-rep0011748,東京都千代田区鍛冶町１丁目１０ー７,35.69055377674,139.77338400307,self_propelled,8,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0011748&st=4&pref=13
六番町第６,repark-rep0015329,,35.687267341284,139.73468459135,self_propelled,5,TRUE,,,hourly,330,20,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0015329&st=4&pref=13
神田紺屋町第２,repark-rep0024392,,35.693131291756,139.77411160196,self_propelled,2,TRUE,,,hourly,300,15,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024392&st=4&pref=13
神田須田町２丁目第３,repark-rep0006733,東京都千代田区神田須田町２丁目９番,35.695875443451,139.77418091484,self_propelled,2,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0006733&st=4&pref=13
神田東松下町第２,repark-rep0018771,,35.694606138225,139.77435318098,self_propelled,3,TRUE,,,hourly,330,12,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0018771&st=4&pref=13
二番町第４,repark-rep0020080,,35.685603636737,139.73505685904,self_propelled,4,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0020080&st=4&pref=13
外神田６丁目第３,repark-rep0007659,東京都千代田区外神田６丁目１１ー１１,35.704502244571,139.77108077507,self_propelled,1,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,1,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0007659&st=4&pref=13
外神田５丁目第２,repark-rep0018584,東京都千代田区外神田５丁目１ー１４,35.703044090505,139.77245295026,self_propelled,4,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0018584&st=4&pref=13
六番町第５,repark-rep0010355,,35.686531278061,139.73291254941,self_propelled,2,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010355&st=4&pref=13
岩本町２丁目第７,repark-rep0016923,東京都千代田区岩本町２丁目１ー１２,35.692411959793,139.77617813046,self_propelled,8,TRUE,,,hourly,330,10,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0016923&st=4&pref=13
岩本町２丁目第９,repark-rep0027500,東京都千代田区岩本町２丁目６ー７,35.693781261775,139.77637527303,self_propelled,5,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027500&st=4&pref=13
麹町弘済ビルディング駐車場,repark-rep0027358,東京都千代田区麹町５丁目１番４号麹町弘済ビルディング,35.683728822279,139.73419868364,self_propelled,8,FALSE,,,hourly,600,20,,一般,5300,2500,2300,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027358&st=4&pref=13
麹町６丁目心法寺,repark-rep0013117,東京都千代田区麹町６丁目４ー１,35.685509164824,139.7329375944,self_propelled,3,TRUE,,,hourly,550,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013117&st=4&pref=13
岩本町３丁目,repark-rep0023457,東京都千代田区岩本町３丁目３ー１５,35.69475338193,139.77649744013,self_propelled,3,TRUE,,,hourly,330,12,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0023457&st=4&pref=13
神田佐久間町２丁目,repark-rep0008123,東京都千代田区神田佐久間町２丁目１１ー１,35.697608628133,139.77630288081,self_propelled,9,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,9,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008123&st=4&pref=13
神田佐久間町２丁目第２,repark-rep0008124,東京都千代田区神田佐久間町２丁目１１,35.697594746246,139.77662507669,self_propelled,6,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008124&st=4&pref=13
神田和泉町第４,repark-rep0019666,,35.699763950589,139.77613057387,self_propelled,5,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0019666&st=4&pref=13
岩本町２丁目第４,repark-rep0010733,東京都千代田区岩本町２丁目１５ー６,35.694631192018,139.77758624433,self_propelled,4,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010733&st=4&pref=13
神田佐久間町２丁目第３,repark-rep0008650,東京都千代田区神田佐久間町２丁目２５ー２,35.698689083461,139.77715553824,self_propelled,4,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008650&st=4&pref=13
岩本町２丁目第３,repark-rep0010035,東京都千代田区岩本町２丁目１７,35.693597977654,139.77810847053,self_propelled,3,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010035&st=4&pref=13
岩本町２丁目第５,repark-rep0012161,東京都千代田区岩本町２丁目１６ー１８,35.694042381184,139.77845564424,self_propelled,5,TRUE,,,hourly,330,12,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012161&st=4&pref=13
東京ミッドタウン日比谷駐車場,repark-rep0019042,東京都千代田区有楽町１丁目１ー３,35.673794201571,139.75868321868,self_propelled,290,FALSE,,,hourly,400,30,,一般,5300,1900,2100,2300,290,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0019042&st=4&pref=13
三井記念病院駐車場,repark-rep0007419,,35.700230617403,139.77897753795,self_propelled,105,FALSE,,,hourly,200,10,,ハイルーフ,5300,2050,2000,2300,105,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0007419&st=4&pref=13
日比谷駅前,repark-rep0027742,東京都千代田区有楽町２丁目３ー２,35.673044329324,139.76140524915,self_propelled,3,TRUE,,,hourly,550,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027742&st=4&pref=13
新霞が関ビル駐車場,repark-rep0019228,東京都千代田区霞が関３丁目３ー２,35.671935850931,139.74635099443,self_propelled,34,FALSE,,,hourly,300,30,,ハイルーフ,5000,1900,2000,2000,34,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0019228&st=4&pref=13
霞が関ビル駐車場,repark-rep0005562,東京都千代田区霞が関３丁目２番５号霞が関ビルディング,35.671594234085,139.74707317319,self_propelled,185,FALSE,,,hourly,300,30,,ハイルーフ,5300,2200,2000,4000,185,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0005562&st=4&pref=13
東神田２丁目,repark-rep0006449,東京都千代田区東神田２丁目９－１０,35.696250533451,139.78163027891,self_propelled,2,TRUE,,,hourly,330,12,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0006449&st=4&pref=13
東神田３丁目第２,repark-rep0021291,東京都千代田区東神田３丁目４ー９,35.697080998634,139.78151636113,self_propelled,2,TRUE,,,hourly,440,20,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0021291&st=4&pref=13
東神田３丁目第３,repark-rep0027799,東京都千代田区東神田３丁目６ー１０,35.697275443377,139.78274958276,self_propelled,2,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027799&st=4&pref=13
銀座２丁目第４,repark-rep0010047,東京都中央区銀座２丁目１６ー７,35.670636417057,139.77080457942,self_propelled,3,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010047&st=4&pref=13
銀座１丁目第８,repark-rep0023318,東京都中央区銀座１丁目２１ー１３,35.67250565984,139.7706739482,self_propelled,4,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0023318&st=4&pref=13
築地２丁目第６,repark-rep0013826,東京都中央区築地２丁目１２ー１２,35.668122809288,139.77151296933,self_propelled,2,TRUE,,,hourly,110,60,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013826&st=4&pref=13
新富１丁目第２,repark-rep0012632,東京都中央区新富１丁目１２ー８,35.673097330137,139.77454304463,self_propelled,3,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012632&st=4&pref=13
築地３丁目第２,repark-rep0028377,東京都中央区築地３丁目１１ー４,35.667322914786,139.77265457836,self_propelled,9,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,9,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028377&st=4&pref=13
入船３丁目第２,repark-rep0015837,東京都中央区入船３丁目６ー１３,35.671089243121,139.77632909976,self_propelled,3,TRUE,,,hourly,440,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0015837&st=4&pref=13
銀座４丁目第４,repark-rep0020017,東京都中央区銀座４丁目１０ー６,35.670186403915,139.76729655848,self_propelled,1,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,1,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0020017&st=4&pref=13
入船３丁目第３,repark-rep0022438,東京都中央区入船３丁目７ー１０,35.670847614581,139.77705127291,self_propelled,5,TRUE,,,hourly,330,12,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0022438&st=4&pref=13
八丁堀４丁目,repark-rep0009817,東京都中央区八丁堀４丁目３ー１,35.674569382294,139.77377637351,self_propelled,6,TRUE,,,hourly,330,12,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009817&st=4&pref=13
築地６丁目第３,repark-rep0026175,東京都中央区築地６丁目１ー２,35.666061948607,139.77322403313,self_propelled,3,TRUE,,,hourly,440,12,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026175&st=4&pref=13
銀座５丁目,repark-rep0002007,東京都中央区銀座５丁目１４,35.668469911616,139.76673001757,self_propelled,2,TRUE,,,hourly,110,20,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0002007&st=4&pref=13
銀座越後屋ビル駐車場,repark-rep0006225,東京都中央区銀座２丁目６番地銀座越後屋ビル,35.673799903257,139.7671158511,self_propelled,30,FALSE,,,hourly,300,30,,ハイルーフ,5300,2000,2000,2300,30,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0006225&st=4&pref=13
入船１丁目第２,repark-rep0024968,東京都中央区入船１丁目６ー７,35.673014062614,139.7777816685,self_propelled,4,TRUE,,,hourly,330,12,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024968&st=4&pref=13
八丁堀３丁目第４,repark-rep0023116,東京都中央区八丁堀３丁目１６ー１１,35.675358217096,139.77550397172,self_propelled,2,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0023116&st=4&pref=13
銀座東駐車場,repark-rep0005954,東京都中央区銀座６丁目１７番１号,35.667181158086,139.76659397721,self_propelled,57,TRUE,,,hourly,230,30,,一般,6200,2100,2100,3000,57,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0005954&st=4&pref=13
銀座Ｖｅｌｖｉａ館駐車場,repark-rep0004366,東京都中央区銀座２丁目４－６,35.674016537673,139.76657699687,self_propelled,51,FALSE,,,hourly,400,30,,普通車,5300,1950,1550,2300,51,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0004366&st=4&pref=13
入船１丁目,repark-rep0009173,東京都中央区入船１丁目７ー６,35.672986300489,139.77852049742,self_propelled,3,TRUE,,,hourly,330,15,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009173&st=4&pref=13
中央区湊３丁目第２,repark-rep0008792,東京都中央区湊３丁目１０ー１１,35.670114396976,139.7791677979,self_propelled,8,TRUE,,,hourly,330,12,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008792&st=4&pref=13
